Date,Daily_Mean_PM10_Concentration,UNITS,DAILY_AQI_VALUE,Site_Name,COUNTY,Daily_Max_1-hour_NO2_Concentration,Daily_Max_8-hour_Ozone_Concentration,Daily_Mean_PM2.5_Concentration,Daily_Max_8-hour_CO_Concentration,Daily_Max_1-hour_SO2_Concentration
08/10/2018,,ug/m3 LC,22,San Francisco,San Francisco,,,5.2,,
08/11/2018,,ug/m3 LC,22,San Francisco,San Francisco,,,5.3,,
08/12/2018,,ug/m3 LC,39,San Francisco,San Francisco,,,9.4,,
08/13/2018,,ug/m3 LC,26,San Francisco,San Francisco,,,6.3,,
08/14/2018,,ug/m3 LC,23,San Francisco,San Francisco,,,5.6,,
08/15/2018,,ug/m3 LC,58,San Francisco,San Francisco,,,15.3,,
08/16/2018,,ug/m3 LC,63,San Francisco,San Francisco,,,17.7,,
08/17/2018,,ug/m3 LC,56,San Francisco,San Francisco,,,14.6,,
08/18/2018,,ug/m3 LC,31,San Francisco,San Francisco,,,7.5,,
08/19/2018,,ug/m3 LC,68,San Francisco,San Francisco,,,20.4,,
08/20/2018,,ug/m3 LC,71,San Francisco,San Francisco,,,21.5,,
08/21/2018,,ug/m3 LC,55,San Francisco,San Francisco,,,14.2,,
08/22/2018,,ug/m3 LC,83,San Francisco,San Francisco,,,27.2,,
08/23/2018,,ug/m3 LC,128,San Francisco,San Francisco,,,46.4,,
08/24/2018,,ug/m3 LC,68,San Francisco,San Francisco,,,20.1,,
08/25/2018,,ug/m3 LC,61,San Francisco,San Francisco,,,16.7,,
08/26/2018,,ug/m3 LC,54,San Francisco,San Francisco,,,13.5,,
08/28/2018,,ug/m3 LC,32,San Francisco,San Francisco,,,7.7,,
08/29/2018,,ug/m3 LC,34,San Francisco,San Francisco,,,8.2,,
08/30/2018,,ug/m3 LC,37,San Francisco,San Francisco,,,8.9,,
08/31/2018,,ug/m3 LC,31,San Francisco,San Francisco,,,7.4,,
09/01/2018,,ug/m3 LC,44,San Francisco,San Francisco,,,10.5,,
09/02/2018,,ug/m3 LC,58,San Francisco,San Francisco,,,15.3,,
09/03/2018,,ug/m3 LC,61,San Francisco,San Francisco,,,17.0,,
09/04/2018,,ug/m3 LC,59,San Francisco,San Francisco,,,15.9,,
09/05/2018,,ug/m3 LC,45,San Francisco,San Francisco,,,10.8,,
09/06/2018,,ug/m3 LC,46,San Francisco,San Francisco,,,11.1,,
09/07/2018,,ug/m3 LC,48,San Francisco,San Francisco,,,11.4,,
09/08/2018,,ug/m3 LC,36,San Francisco,San Francisco,,,8.7,,
09/09/2018,,ug/m3 LC,37,San Francisco,San Francisco,,,8.8,,
09/10/2018,,ug/m3 LC,47,San Francisco,San Francisco,,,11.2,,
09/11/2018,,ug/m3 LC,52,San Francisco,San Francisco,,,12.7,,
09/12/2018,,ug/m3 LC,38,San Francisco,San Francisco,,,9.0,,
09/13/2018,,ug/m3 LC,27,San Francisco,San Francisco,,,6.5,,
09/14/2018,,ug/m3 LC,24,San Francisco,San Francisco,,,5.7,,
09/15/2018,,ug/m3 LC,21,San Francisco,San Francisco,,,5.0,,
09/16/2018,,ug/m3 LC,17,San Francisco,San Francisco,,,4.1,,
09/17/2018,,ug/m3 LC,21,San Francisco,San Francisco,,,5.0,,
09/18/2018,,ug/m3 LC,39,San Francisco,San Francisco,,,9.3,,
09/19/2018,,ug/m3 LC,54,San Francisco,San Francisco,,,13.4,,
09/20/2018,,ug/m3 LC,70,San Francisco,San Francisco,,,21.3,,
09/21/2018,,ug/m3 LC,61,San Francisco,San Francisco,,,16.9,,
09/22/2018,,ug/m3 LC,40,San Francisco,San Francisco,,,9.6,,
09/23/2018,,ug/m3 LC,44,San Francisco,San Francisco,,,10.5,,
09/24/2018,,ug/m3 LC,56,San Francisco,San Francisco,,,14.3,,
09/25/2018,,ug/m3 LC,54,San Francisco,San Francisco,,,13.7,,
09/26/2018,,ug/m3 LC,47,San Francisco,San Francisco,,,11.3,,
09/27/2018,,ug/m3 LC,25,San Francisco,San Francisco,,,6.1,,
09/28/2018,,ug/m3 LC,47,San Francisco,San Francisco,,,11.3,,
09/29/2018,,ug/m3 LC,26,San Francisco,San Francisco,,,6.2,,
09/30/2018,,ug/m3 LC,11,San Francisco,San Francisco,,,2.6,,
10/01/2018,,ug/m3 LC,34,San Francisco,San Francisco,,,8.2,,
10/02/2018,,ug/m3 LC,23,San Francisco,San Francisco,,,5.5,,
10/03/2018,,ug/m3 LC,0,San Francisco,San Francisco,,,-0.5,,
10/04/2018,,ug/m3 LC,8,San Francisco,San Francisco,,,2.0,,
10/05/2018,,ug/m3 LC,26,San Francisco,San Francisco,,,6.3,,
10/06/2018,,ug/m3 LC,23,San Francisco,San Francisco,,,5.6,,
10/07/2018,,ug/m3 LC,34,San Francisco,San Francisco,,,8.2,,
10/08/2018,,ug/m3 LC,30,San Francisco,San Francisco,,,7.3,,
10/09/2018,,ug/m3 LC,26,San Francisco,San Francisco,,,6.3,,
10/10/2018,,ug/m3 LC,33,San Francisco,San Francisco,,,7.9,,
10/11/2018,,ug/m3 LC,30,San Francisco,San Francisco,,,7.3,,
10/12/2018,,ug/m3 LC,27,San Francisco,San Francisco,,,6.5,,
10/13/2018,,ug/m3 LC,40,San Francisco,San Francisco,,,9.7,,
10/14/2018,,ug/m3 LC,48,San Francisco,San Francisco,,,11.5,,
10/15/2018,,ug/m3 LC,30,San Francisco,San Francisco,,,7.1,,
10/16/2018,,ug/m3 LC,41,San Francisco,San Francisco,,,9.8,,
10/17/2018,,ug/m3 LC,63,San Francisco,San Francisco,,,17.8,,
10/18/2018,,ug/m3 LC,54,San Francisco,San Francisco,,,13.5,,
10/19/2018,,ug/m3 LC,60,San Francisco,San Francisco,,,16.2,,
10/20/2018,,ug/m3 LC,54,San Francisco,San Francisco,,,13.6,,
10/21/2018,,ug/m3 LC,47,San Francisco,San Francisco,,,11.2,,
10/26/2018,,ug/m3 LC,29,San Francisco,San Francisco,,,7.0,,
10/27/2018,,ug/m3 LC,10,San Francisco,San Francisco,,,2.4,,
10/28/2018,,ug/m3 LC,19,San Francisco,San Francisco,,,4.6,,
10/29/2018,,ug/m3 LC,30,San Francisco,San Francisco,,,7.2,,
10/30/2018,,ug/m3 LC,37,San Francisco,San Francisco,,,8.9,,
10/31/2018,,ug/m3 LC,53,San Francisco,San Francisco,,,12.9,,
11/01/2018,,ug/m3 LC,47,San Francisco,San Francisco,,,11.2,,
11/02/2018,,ug/m3 LC,50,San Francisco,San Francisco,,,11.9,,
11/03/2018,,ug/m3 LC,49,San Francisco,San Francisco,,,11.8,,
11/04/2018,,ug/m3 LC,46,San Francisco,San Francisco,,,11.1,,
11/05/2018,,ug/m3 LC,43,San Francisco,San Francisco,,,10.2,,
11/06/2018,,ug/m3 LC,46,San Francisco,San Francisco,,,11.0,,
11/07/2018,,ug/m3 LC,52,San Francisco,San Francisco,,,12.8,,
11/08/2018,,ug/m3 LC,76,San Francisco,San Francisco,,,23.9,,
11/09/2018,,ug/m3 LC,156,San Francisco,San Francisco,,,65.5,,
11/10/2018,,ug/m3 LC,172,San Francisco,San Francisco,,,96.5,,
11/11/2018,,ug/m3 LC,167,San Francisco,San Francisco,,,87.2,,
11/12/2018,,ug/m3 LC,165,San Francisco,San Francisco,,,82.8,,
11/13/2018,,ug/m3 LC,164,San Francisco,San Francisco,,,80.7,,
11/14/2018,,ug/m3 LC,173,San Francisco,San Francisco,,,97.6,,
11/15/2018,,ug/m3 LC,197,San Francisco,San Francisco,,,145.4,,
11/16/2018,,ug/m3 LC,228,San Francisco,San Francisco,,,177.4,,
11/17/2018,,ug/m3 LC,158,San Francisco,San Francisco,,,69.7,,
11/18/2018,,ug/m3 LC,151,San Francisco,San Francisco,,,55.7,,
11/19/2018,,ug/m3 LC,174,San Francisco,San Francisco,,,99.2,,
11/20/2018,,ug/m3 LC,156,San Francisco,San Francisco,,,65.4,,
11/21/2018,,ug/m3 LC,55,San Francisco,San Francisco,,,13.9,,
11/22/2018,,ug/m3 LC,10,San Francisco,San Francisco,,,2.4,,
11/23/2018,,ug/m3 LC,14,San Francisco,San Francisco,,,3.3,,
11/24/2018,,ug/m3 LC,16,San Francisco,San Francisco,,,3.9,,
11/25/2018,,ug/m3 LC,40,San Francisco,San Francisco,,,9.5,,
11/26/2018,,ug/m3 LC,43,San Francisco,San Francisco,,,10.3,,
11/27/2018,,ug/m3 LC,39,San Francisco,San Francisco,,,9.4,,
11/28/2018,,ug/m3 LC,23,San Francisco,San Francisco,,,5.6,,
11/29/2018,,ug/m3 LC,27,San Francisco,San Francisco,,,6.5,,
11/30/2018,,ug/m3 LC,28,San Francisco,San Francisco,,,6.8,,
12/01/2018,,ug/m3 LC,19,San Francisco,San Francisco,,,4.6,,
12/02/2018,,ug/m3 LC,15,San Francisco,San Francisco,,,3.7,,
12/03/2018,,ug/m3 LC,24,San Francisco,San Francisco,,,5.8,,
12/04/2018,,ug/m3 LC,43,San Francisco,San Francisco,,,10.2,,
12/05/2018,,ug/m3 LC,29,San Francisco,San Francisco,,,6.9,,
12/06/2018,,ug/m3 LC,33,San Francisco,San Francisco,,,7.9,,
12/07/2018,,ug/m3 LC,52,San Francisco,San Francisco,,,12.5,,
12/08/2018,,ug/m3 LC,65,San Francisco,San Francisco,,,18.8,,
12/09/2018,,ug/m3 LC,89,San Francisco,San Francisco,,,30.3,,
12/10/2018,,ug/m3 LC,71,San Francisco,San Francisco,,,21.6,,
12/11/2018,,ug/m3 LC,49,San Francisco,San Francisco,,,11.7,,
12/12/2018,,ug/m3 LC,47,San Francisco,San Francisco,,,11.2,,
12/13/2018,,ug/m3 LC,56,San Francisco,San Francisco,,,14.5,,
12/14/2018,,ug/m3 LC,63,San Francisco,San Francisco,,,17.8,,
12/15/2018,,ug/m3 LC,43,San Francisco,San Francisco,,,10.2,,
12/16/2018,,ug/m3 LC,18,San Francisco,San Francisco,,,4.3,,
12/17/2018,,ug/m3 LC,35,San Francisco,San Francisco,,,8.5,,
12/18/2018,,ug/m3 LC,36,San Francisco,San Francisco,,,8.6,,
12/19/2018,,ug/m3 LC,32,San Francisco,San Francisco,,,7.7,,
12/20/2018,,ug/m3 LC,65,San Francisco,San Francisco,,,18.6,,
12/21/2018,,ug/m3 LC,49,San Francisco,San Francisco,,,11.7,,
12/22/2018,,ug/m3 LC,27,San Francisco,San Francisco,,,6.5,,
12/23/2018,,ug/m3 LC,35,San Francisco,San Francisco,,,8.4,,
12/24/2018,,ug/m3 LC,36,San Francisco,San Francisco,,,8.7,,
12/25/2018,,ug/m3 LC,20,San Francisco,San Francisco,,,4.9,,
12/26/2018,,ug/m3 LC,18,San Francisco,San Francisco,,,4.3,,
12/27/2018,,ug/m3 LC,13,San Francisco,San Francisco,,,3.0,,
12/28/2018,,ug/m3 LC,23,San Francisco,San Francisco,,,5.5,,
12/29/2018,,ug/m3 LC,33,San Francisco,San Francisco,,,7.8,,
12/30/2018,,ug/m3 LC,40,San Francisco,San Francisco,,,9.5,,
12/31/2018,,ug/m3 LC,11,San Francisco,San Francisco,,,2.6,,
01/01/2018,,ppm,15,Oakland West,Alameda,,,,1.3,
01/02/2018,,ppm,22,Oakland West,Alameda,,,,1.9,
01/03/2018,,ppm,15,Oakland West,Alameda,,,,1.3,
01/04/2018,,ppm,10,Oakland West,Alameda,,,,0.9,
01/05/2018,,ppm,8,Oakland West,Alameda,,,,0.7,
01/06/2018,,ppm,14,Oakland West,Alameda,,,,1.2,
01/07/2018,,ppm,17,Oakland West,Alameda,,,,1.5,
01/08/2018,,ppm,9,Oakland West,Alameda,,,,0.8,
01/09/2018,,ppm,7,Oakland West,Alameda,,,,0.6,
01/10/2018,,ppm,6,Oakland West,Alameda,,,,0.5,
01/12/2018,,ppm,13,Oakland West,Alameda,,,,1.1,
01/13/2018,,ppm,15,Oakland West,Alameda,,,,1.3,
01/14/2018,,ppm,8,Oakland West,Alameda,,,,0.7,
01/15/2018,,ppm,7,Oakland West,Alameda,,,,0.6,
01/18/2018,,ppm,8,Oakland West,Alameda,,,,0.7,
01/19/2018,,ppm,11,Oakland West,Alameda,,,,1.0,
01/20/2018,,ppm,8,Oakland West,Alameda,,,,0.7,
01/21/2018,,ppm,13,Oakland West,Alameda,,,,1.1,
01/22/2018,,ppm,5,Oakland West,Alameda,,,,0.4,
01/23/2018,,ppm,11,Oakland West,Alameda,,,,1.0,
01/24/2018,,ppm,14,Oakland West,Alameda,,,,1.2,
01/25/2018,,ppm,6,Oakland West,Alameda,,,,0.5,
01/26/2018,,ppm,9,Oakland West,Alameda,,,,0.8,
01/27/2018,,ppm,10,Oakland West,Alameda,,,,0.9,
01/28/2018,,ppm,9,Oakland West,Alameda,,,,0.8,
01/29/2018,,ppm,11,Oakland West,Alameda,,,,1.0,
01/30/2018,,ppm,16,Oakland West,Alameda,,,,1.4,
01/31/2018,,ppm,15,Oakland West,Alameda,,,,1.3,
02/01/2018,,ppm,15,Oakland West,Alameda,,,,1.3,
02/02/2018,,ppm,22,Oakland West,Alameda,,,,1.9,
02/03/2018,,ppm,15,Oakland West,Alameda,,,,1.3,
02/04/2018,,ppm,17,Oakland West,Alameda,,,,1.5,
02/05/2018,,ppm,17,Oakland West,Alameda,,,,1.5,
02/06/2018,,ppm,15,Oakland West,Alameda,,,,1.3,
02/07/2018,,ppm,17,Oakland West,Alameda,,,,1.5,
02/08/2018,,ppm,17,Oakland West,Alameda,,,,1.5,
02/09/2018,,ppm,13,Oakland West,Alameda,,,,1.1,
02/10/2018,,ppm,10,Oakland West,Alameda,,,,0.9,
02/11/2018,,ppm,8,Oakland West,Alameda,,,,0.7,
02/12/2018,,ppm,6,Oakland West,Alameda,,,,0.5,
02/13/2018,,ppm,9,Oakland West,Alameda,,,,0.8,
02/14/2018,,ppm,17,Oakland West,Alameda,,,,1.5,
02/15/2018,,ppm,10,Oakland West,Alameda,,,,0.9,
02/16/2018,,ppm,17,Oakland West,Alameda,,,,1.5,
02/17/2018,,ppm,14,Oakland West,Alameda,,,,1.2,
02/18/2018,,ppm,5,Oakland West,Alameda,,,,0.4,
02/19/2018,,ppm,3,Oakland West,Alameda,,,,0.3,
02/20/2018,,ppm,8,Oakland West,Alameda,,,,0.7,
02/21/2018,,ppm,6,Oakland West,Alameda,,,,0.5,
02/22/2018,,ppm,6,Oakland West,Alameda,,,,0.5,
02/23/2018,,ppm,8,Oakland West,Alameda,,,,0.7,
02/24/2018,,ppm,13,Oakland West,Alameda,,,,1.1,
02/25/2018,,ppm,6,Oakland West,Alameda,,,,0.5,
02/26/2018,,ppm,5,Oakland West,Alameda,,,,0.4,
02/27/2018,,ppm,7,Oakland West,Alameda,,,,0.6,
02/28/2018,,ppm,8,Oakland West,Alameda,,,,0.7,
03/02/2018,,ppm,6,Oakland West,Alameda,,,,0.5,
03/03/2018,,ppm,6,Oakland West,Alameda,,,,0.5,
03/04/2018,,ppm,6,Oakland West,Alameda,,,,0.5,
03/05/2018,,ppm,8,Oakland West,Alameda,,,,0.7,
03/06/2018,,ppm,9,Oakland West,Alameda,,,,0.8,
03/07/2018,,ppm,11,Oakland West,Alameda,,,,1.0,
03/08/2018,,ppm,7,Oakland West,Alameda,,,,0.6,
03/09/2018,,ppm,7,Oakland West,Alameda,,,,0.6,
03/10/2018,,ppm,7,Oakland West,Alameda,,,,0.6,
03/11/2018,,ppm,8,Oakland West,Alameda,,,,0.7,
03/13/2018,,ppm,5,Oakland West,Alameda,,,,0.4,
03/14/2018,,ppm,5,Oakland West,Alameda,,,,0.4,
03/15/2018,,ppm,6,Oakland West,Alameda,,,,0.5,
03/16/2018,,ppm,5,Oakland West,Alameda,,,,0.4,
03/17/2018,,ppm,8,Oakland West,Alameda,,,,0.7,
03/18/2018,,ppm,10,Oakland West,Alameda,,,,0.9,
03/19/2018,,ppm,13,Oakland West,Alameda,,,,1.1,
03/20/2018,,ppm,7,Oakland West,Alameda,,,,0.6,
03/21/2018,,ppm,6,Oakland West,Alameda,,,,0.5,
03/22/2018,,ppm,5,Oakland West,Alameda,,,,0.4,
03/23/2018,,ppm,6,Oakland West,Alameda,,,,0.5,
03/24/2018,,ppm,5,Oakland West,Alameda,,,,0.4,
03/25/2018,,ppm,6,Oakland West,Alameda,,,,0.5,
03/26/2018,,ppm,5,Oakland West,Alameda,,,,0.4,
03/27/2018,,ppm,7,Oakland West,Alameda,,,,0.6,
03/28/2018,,ppm,11,Oakland West,Alameda,,,,1.0,
03/29/2018,,ppm,10,Oakland West,Alameda,,,,0.9,
03/30/2018,,ppm,9,Oakland West,Alameda,,,,0.8,
03/31/2018,,ppm,7,Oakland West,Alameda,,,,0.6,
04/01/2018,,ppm,6,Oakland West,Alameda,,,,0.5,
04/02/2018,,ppm,6,Oakland West,Alameda,,,,0.5,
04/03/2018,,ppm,7,Oakland West,Alameda,,,,0.6,
04/04/2018,,ppm,5,Oakland West,Alameda,,,,0.4,
04/05/2018,,ppm,5,Oakland West,Alameda,,,,0.4,
04/06/2018,,ppm,5,Oakland West,Alameda,,,,0.4,
04/07/2018,,ppm,5,Oakland West,Alameda,,,,0.4,
04/08/2018,,ppm,6,Oakland West,Alameda,,,,0.5,
04/09/2018,,ppm,9,Oakland West,Alameda,,,,0.8,
04/10/2018,,ppm,6,Oakland West,Alameda,,,,0.5,
04/11/2018,,ppm,6,Oakland West,Alameda,,,,0.5,
04/12/2018,,ppm,5,Oakland West,Alameda,,,,0.4,
04/13/2018,,ppm,6,Oakland West,Alameda,,,,0.5,
04/14/2018,,ppm,8,Oakland West,Alameda,,,,0.7,
04/15/2018,,ppm,6,Oakland West,Alameda,,,,0.5,
04/16/2018,,ppm,6,Oakland West,Alameda,,,,0.5,
04/17/2018,,ppm,7,Oakland West,Alameda,,,,0.6,
04/18/2018,,ppm,7,Oakland West,Alameda,,,,0.6,
04/19/2018,,ppm,8,Oakland West,Alameda,,,,0.7,
04/20/2018,,ppm,8,Oakland West,Alameda,,,,0.7,
04/21/2018,,ppm,6,Oakland West,Alameda,,,,0.5,
04/22/2018,,ppm,6,Oakland West,Alameda,,,,0.5,
04/23/2018,,ppm,7,Oakland West,Alameda,,,,0.6,
04/24/2018,,ppm,6,Oakland West,Alameda,,,,0.5,
04/25/2018,,ppm,5,Oakland West,Alameda,,,,0.4,
04/26/2018,,ppm,5,Oakland West,Alameda,,,,0.4,
04/27/2018,,ppm,6,Oakland West,Alameda,,,,0.5,
04/28/2018,,ppm,5,Oakland West,Alameda,,,,0.4,
04/29/2018,,ppm,5,Oakland West,Alameda,,,,0.4,
04/30/2018,,ppm,7,Oakland West,Alameda,,,,0.6,
05/01/2018,,ppm,6,Oakland West,Alameda,,,,0.5,
05/02/2018,,ppm,6,Oakland West,Alameda,,,,0.5,
05/03/2018,,ppm,6,Oakland West,Alameda,,,,0.5,
05/04/2018,,ppm,7,Oakland West,Alameda,,,,0.6,
05/05/2018,,ppm,6,Oakland West,Alameda,,,,0.5,
05/06/2018,,ppm,6,Oakland West,Alameda,,,,0.5,
05/07/2018,,ppm,7,Oakland West,Alameda,,,,0.6,
05/08/2018,,ppm,3,Oakland West,Alameda,,,,0.3,
05/09/2018,,ppm,5,Oakland West,Alameda,,,,0.4,
05/10/2018,,ppm,5,Oakland West,Alameda,,,,0.4,
05/11/2018,,ppm,6,Oakland West,Alameda,,,,0.5,
05/12/2018,,ppm,6,Oakland West,Alameda,,,,0.5,
05/13/2018,,ppm,3,Oakland West,Alameda,,,,0.3,
05/14/2018,,ppm,3,Oakland West,Alameda,,,,0.3,
05/15/2018,,ppm,3,Oakland West,Alameda,,,,0.3,
05/16/2018,,ppm,3,Oakland West,Alameda,,,,0.3,
05/17/2018,,ppm,5,Oakland West,Alameda,,,,0.4,
05/18/2018,,ppm,3,Oakland West,Alameda,,,,0.3,
05/19/2018,,ppm,3,Oakland West,Alameda,,,,0.3,
05/20/2018,,ppm,3,Oakland West,Alameda,,,,0.3,
05/21/2018,,ppm,3,Oakland West,Alameda,,,,0.3,
05/22/2018,,ppm,5,Oakland West,Alameda,,,,0.4,
05/23/2018,,ppm,5,Oakland West,Alameda,,,,0.4,
05/24/2018,,ppm,3,Oakland West,Alameda,,,,0.3,
05/25/2018,,ppm,5,Oakland West,Alameda,,,,0.4,
05/26/2018,,ppm,5,Oakland West,Alameda,,,,0.4,
05/27/2018,,ppm,5,Oakland West,Alameda,,,,0.4,
05/28/2018,,ppm,6,Oakland West,Alameda,,,,0.5,
05/29/2018,,ppm,6,Oakland West,Alameda,,,,0.5,
05/30/2018,,ppm,3,Oakland West,Alameda,,,,0.3,
05/31/2018,,ppm,5,Oakland West,Alameda,,,,0.4,
06/01/2018,,ppm,5,Oakland West,Alameda,,,,0.4,
06/02/2018,,ppm,7,Oakland West,Alameda,,,,0.6,
06/03/2018,,ppm,5,Oakland West,Alameda,,,,0.4,
06/04/2018,,ppm,5,Oakland West,Alameda,,,,0.4,
06/05/2018,,ppm,5,Oakland West,Alameda,,,,0.4,
06/06/2018,,ppm,5,Oakland West,Alameda,,,,0.4,
06/07/2018,,ppm,5,Oakland West,Alameda,,,,0.4,
06/08/2018,,ppm,5,Oakland West,Alameda,,,,0.4,
06/09/2018,,ppm,5,Oakland West,Alameda,,,,0.4,
06/10/2018,,ppm,5,Oakland West,Alameda,,,,0.4,
06/11/2018,,ppm,5,Oakland West,Alameda,,,,0.4,
06/12/2018,,ppm,7,Oakland West,Alameda,,,,0.6,
06/13/2018,,ppm,6,Oakland West,Alameda,,,,0.5,
06/14/2018,,ppm,5,Oakland West,Alameda,,,,0.4,
06/15/2018,,ppm,5,Oakland West,Alameda,,,,0.4,
06/16/2018,,ppm,5,Oakland West,Alameda,,,,0.4,
06/17/2018,,ppm,5,Oakland West,Alameda,,,,0.4,
06/18/2018,,ppm,5,Oakland West,Alameda,,,,0.4,
06/19/2018,,ppm,5,Oakland West,Alameda,,,,0.4,
06/20/2018,,ppm,5,Oakland West,Alameda,,,,0.4,
06/21/2018,,ppm,5,Oakland West,Alameda,,,,0.4,
06/22/2018,,ppm,6,Oakland West,Alameda,,,,0.5,
06/23/2018,,ppm,7,Oakland West,Alameda,,,,0.6,
06/24/2018,,ppm,6,Oakland West,Alameda,,,,0.5,
06/25/2018,,ppm,5,Oakland West,Alameda,,,,0.4,
06/26/2018,,ppm,3,Oakland West,Alameda,,,,0.3,
06/27/2018,,ppm,3,Oakland West,Alameda,,,,0.3,
06/28/2018,,ppm,3,Oakland West,Alameda,,,,0.3,
06/29/2018,,ppm,5,Oakland West,Alameda,,,,0.4,
06/30/2018,,ppm,6,Oakland West,Alameda,,,,0.5,
07/01/2018,,ppm,5,Oakland West,Alameda,,,,0.4,
07/02/2018,,ppm,3,Oakland West,Alameda,,,,0.3,
07/03/2018,,ppm,3,Oakland West,Alameda,,,,0.3,
07/04/2018,,ppm,3,Oakland West,Alameda,,,,0.3,
07/05/2018,,ppm,3,Oakland West,Alameda,,,,0.3,
07/06/2018,,ppm,5,Oakland West,Alameda,,,,0.4,
07/07/2018,,ppm,3,Oakland West,Alameda,,,,0.3,
07/08/2018,,ppm,2,Oakland West,Alameda,,,,0.2,
07/09/2018,,ppm,2,Oakland West,Alameda,,,,0.2,
07/10/2018,,ppm,2,Oakland West,Alameda,,,,0.2,
07/11/2018,,ppm,2,Oakland West,Alameda,,,,0.2,
07/12/2018,,ppm,2,Oakland West,Alameda,,,,0.2,
07/13/2018,,ppm,2,Oakland West,Alameda,,,,0.2,
07/14/2018,,ppm,2,Oakland West,Alameda,,,,0.2,
07/15/2018,,ppm,1,Oakland West,Alameda,,,,0.1,
07/16/2018,,ppm,2,Oakland West,Alameda,,,,0.2,
07/17/2018,,ppm,2,Oakland West,Alameda,,,,0.2,
07/18/2018,,ppm,2,Oakland West,Alameda,,,,0.2,
07/19/2018,,ppm,2,Oakland West,Alameda,,,,0.2,
07/20/2018,,ppm,3,Oakland West,Alameda,,,,0.3,
07/21/2018,,ppm,2,Oakland West,Alameda,,,,0.2,
07/22/2018,,ppm,2,Oakland West,Alameda,,,,0.2,
07/23/2018,,ppm,3,Oakland West,Alameda,,,,0.3,
07/24/2018,,ppm,3,Oakland West,Alameda,,,,0.3,
07/25/2018,,ppm,3,Oakland West,Alameda,,,,0.3,
07/26/2018,,ppm,2,Oakland West,Alameda,,,,0.2,
07/27/2018,,ppm,2,Oakland West,Alameda,,,,0.2,
07/28/2018,,ppm,2,Oakland West,Alameda,,,,0.2,
07/29/2018,,ppm,2,Oakland West,Alameda,,,,0.2,
07/30/2018,,ppm,3,Oakland West,Alameda,,,,0.3,
07/31/2018,,ppm,3,Oakland West,Alameda,,,,0.3,
08/01/2018,,ppm,3,Oakland West,Alameda,,,,0.3,
08/02/2018,,ppm,3,Oakland West,Alameda,,,,0.3,
08/03/2018,,ppm,6,Oakland West,Alameda,,,,0.5,
08/04/2018,,ppm,7,Oakland West,Alameda,,,,0.6,
08/05/2018,,ppm,3,Oakland West,Alameda,,,,0.3,
08/06/2018,,ppm,6,Oakland West,Alameda,,,,0.5,
08/07/2018,,ppm,5,Oakland West,Alameda,,,,0.4,
08/08/2018,,ppm,5,Oakland West,Alameda,,,,0.4,
08/09/2018,,ppm,5,Oakland West,Alameda,,,,0.4,
08/10/2018,,ppm,5,Oakland West,Alameda,,,,0.4,
08/11/2018,,ppm,5,Oakland West,Alameda,,,,0.4,
08/12/2018,,ppm,3,Oakland West,Alameda,,,,0.3,
08/13/2018,,ppm,3,Oakland West,Alameda,,,,0.3,
08/14/2018,,ppm,3,Oakland West,Alameda,,,,0.3,
08/15/2018,,ppm,5,Oakland West,Alameda,,,,0.4,
08/16/2018,,ppm,6,Oakland West,Alameda,,,,0.5,
08/17/2018,,ppm,6,Oakland West,Alameda,,,,0.5,
08/18/2018,,ppm,6,Oakland West,Alameda,,,,0.5,
08/19/2018,,ppm,6,Oakland West,Alameda,,,,0.5,
08/20/2018,,ppm,6,Oakland West,Alameda,,,,0.5,
08/21/2018,,ppm,7,Oakland West,Alameda,,,,0.6,
08/22/2018,,ppm,7,Oakland West,Alameda,,,,0.6,
08/23/2018,,ppm,9,Oakland West,Alameda,,,,0.8,
08/24/2018,,ppm,8,Oakland West,Alameda,,,,0.7,
08/25/2018,,ppm,6,Oakland West,Alameda,,,,0.5,
08/26/2018,,ppm,5,Oakland West,Alameda,,,,0.4,
08/27/2018,,ppm,5,Oakland West,Alameda,,,,0.4,
08/28/2018,,ppm,5,Oakland West,Alameda,,,,0.4,
08/29/2018,,ppm,7,Oakland West,Alameda,,,,0.6,
08/30/2018,,ppm,6,Oakland West,Alameda,,,,0.5,
08/31/2018,,ppm,5,Oakland West,Alameda,,,,0.4,
09/01/2018,,ppm,5,Oakland West,Alameda,,,,0.4,
09/02/2018,,ppm,5,Oakland West,Alameda,,,,0.4,
09/03/2018,,ppm,5,Oakland West,Alameda,,,,0.4,
09/04/2018,,ppm,6,Oakland West,Alameda,,,,0.5,
09/05/2018,,ppm,6,Oakland West,Alameda,,,,0.5,
09/06/2018,,ppm,6,Oakland West,Alameda,,,,0.5,
09/07/2018,,ppm,6,Oakland West,Alameda,,,,0.5,
09/08/2018,,ppm,3,Oakland West,Alameda,,,,0.3,
09/09/2018,,ppm,5,Oakland West,Alameda,,,,0.4,
09/10/2018,,ppm,5,Oakland West,Alameda,,,,0.4,
09/11/2018,,ppm,5,Oakland West,Alameda,,,,0.4,
09/12/2018,,ppm,5,Oakland West,Alameda,,,,0.4,
09/13/2018,,ppm,3,Oakland West,Alameda,,,,0.3,
09/14/2018,,ppm,5,Oakland West,Alameda,,,,0.4,
09/15/2018,,ppm,5,Oakland West,Alameda,,,,0.4,
09/16/2018,,ppm,5,Oakland West,Alameda,,,,0.4,
09/17/2018,,ppm,3,Oakland West,Alameda,,,,0.3,
